Ingresos,Gastos,Activos,Pasivos,EBIT,ROA,ROE,Margen_Explotacion,Endeudamiento,Indice_Rentabilidad,Plantilla,Costes_Fijos,CostesVariables,Crecimiento_Ingresos,Ingresos_por_Empleado,Ratio_Gastos_Ingresos,Margen_Operativo,Solvencia,Costes_Totales,Peso_Costes_Fijos
9592.664837603435,7993.951106287475,38701.314327139175,16485.17698106231,1875.2885686450104,0.1096379536759051,0.0152875937648599,0.125458084375521,0.4349380834382443,-0.0107851164854523,307.0,2300.723327760658,3265.234688475379,0.0872719265079443,31.246465269066565,0.8333399781623798,0.1954919305940766,2.347643241658741,5565.958016236036,0.4133562130812686
12086.589322296071,10476.727159955692,20462.730857164537,10139.980633109482,1303.9909999447252,0.1124319587455839,-0.0034896915806594,0.0525963715792828,0.8797068149007222,-0.1663448415002516,340.0,12625.07156052736,11346.749805031155,0.0400378465376977,35.54879212440021,0.8668059185753358,0.1078874250769205,2.0180246489178475,23971.821365558517,0.526663008538284
43775.48658053984,33081.06304457079,18611.14401592248,12881.922412095886,8651.133236817448,0.0371143294879873,0.2372675885517191,0.355899290247602,0.5507817261519162,0.0779701526385975,151.0,7191.714353728571,10318.991627530526,0.1506680214685673,289.9038846393367,0.7556983514896394,0.197625061708926,1.4447489606401418,17510.705981259096,0.4107038494864531
25294.579421987823,23213.93534031096,14925.433854676008,8562.368048273378,2039.5500503480084,0.0852927781256314,0.0158564907178951,0.1573022551802919,0.5537258810800674,-0.0383046575681352,104.0,8489.429272640313,11097.73329073134,-0.0332480628285351,243.217109826806,0.9177434798592372,0.0806319020499344,1.7431432251602124,19587.16256337165,0.4334180229103575
16773.247016125504,14481.002646677209,5955.415015599895,2303.013385342908,1881.2182562861567,0.1393548629161235,0.1766983755753831,0.1100055407328714,0.6510729965562749,0.0033810019890356,125.0,5997.98451764893,10964.155349757284,0.2775375493858183,134.18597612900405,0.8633392588063258,0.1121558786129833,2.5859228841230384,16962.139867406215,0.3536101320078383
31197.810105461773,23983.199047024194,29920.63651577364,16076.16189140072,5976.04905783714,0.0690665610103544,0.1255161767402874,0.2337760377601816,0.6030989189448143,0.0031150955139964,304.0,4071.741899205948,6829.77245973167,-0.0626424001802219,102.62437534691372,0.7687462346219447,0.1915534788382764,1.8611803437845729,10901.514358937618,0.373502411237731
25230.00951076778,23737.153498167336,14102.667653064284,6452.395477643873,1521.0634838921924,0.0126506445639761,0.1264126013630283,0.29274851205382,0.6850054260968976,0.0153754319681708,157.0,14549.511626463647,16813.98796675961,-0.0652973575729481,160.7006975208139,0.9408301446750024,0.0602878680344145,2.1856483691873687,31363.499593223256,0.4638994951190771
10075.673106329596,7136.743768340744,36986.22467968055,20718.70485910193,2508.150792741924,0.0287146941046716,0.1693616747636485,0.3781490354527769,0.8987490806473729,-0.018316526044891,221.0,3727.9103290345993,8803.15629619566,-0.0455680382534573,45.591281024115816,0.7083143421810103,0.2489313385094132,1.7851610383567067,12531.06662523026,0.2974934569040405
9492.724137501644,7149.928256804009,30915.58612352102,17641.84452511291,2418.478582116188,0.0496142944645512,-0.007063845661882,0.1847048008105799,0.3674297849572256,0.0329562330344449,331.0,10953.819234934592,9835.449944558026,-0.0105413660705631,28.678924886711915,0.7532008887267394,0.2547718175609703,1.7524010077014982,20789.269179492618,0.526897753853699
26706.404642242785,22211.426460437902,35013.880227253096,20258.99772695729,4069.579940943952,0.0782527232273915,-0.0113099468445097,0.3294650676977905,0.319786166209556,0.0661322017213464,396.0,3982.404762439288,6672.243173764305,-0.0722398013230577,67.44041576323936,0.8316891306778539,0.1523821718220694,1.7283125601353158,10654.647936203592,0.3737715958598137
37003.581051881,26656.831777662774,18486.06480329941,14565.342163941856,10545.90377318861,0.056001612602729,0.097314163728426,0.2140470935771738,0.5701591160979829,0.0045560252776775,29.0,6461.838291014322,6620.56118171832,0.1241123396266806,1275.985553513138,0.7203851902951898,0.2849968428299598,1.2691816364646582,13082.399472732644,0.4939337240452403
70239.40589024566,63443.61091562473,13210.932271986198,10177.10994302067,5886.843966671167,0.0043914758567533,0.1563379784243675,0.2608104549484309,0.4530021915006454,0.0305818669296422,243.0,13338.66646235246,12020.890415090636,0.0219780125725454,289.0510530462784,0.9032481142388952,0.083811129836004,1.29810254050032,25359.55687744309,0.5259818429326335
13095.802479580074,8125.917372304941,3486.019696783748,1435.3580230386974,4670.593936101301,-0.000111999933994,0.2259332373921638,0.2360050518931029,0.634079030623903,-0.0074452011476277,98.0,5138.258349604883,7027.714533536509,-0.0947656464628759,133.63063754673544,0.6204978568495868,0.3566481659588276,2.428676079995524,12165.972883141392,0.4223466876804452
20492.61372366652,13146.530535922097,24880.716382185863,21632.33076083866,6785.632514590689,0.1141552381062109,0.1970047481211657,0.100759093153484,0.5577616460691281,-0.0145165976158283,375.0,8720.925290370598,14975.326295473937,0.157145329960702,54.64696992977738,0.6415253180095531,0.3311257707821865,1.1501634593729404,23696.251585844533,0.3680297391668575
50832.2458703811,31793.395784327768,12371.042725000543,7370.92794959999,17963.243148692785,0.0607871182033129,0.1676001795589625,0.3435734158087071,0.6805458545865256,0.0703466465709728,286.0,4866.151985301992,5678.947537746579,0.0224326039009329,177.73512542091294,0.6254572317225339,0.3533828348741049,1.6783562137073804,10545.099523048571,0.4614609823895901
11616.845438221866,10244.901975411052,10329.144597942142,4625.002993058465,1494.1902286975617,0.0253597003456401,0.1781250231389582,0.0960566666185732,0.6184503614328853,-0.0489315219368197,213.0,17058.638031011662,21651.0983869494,0.1927778142848954,54.53918046113552,0.8819005150660927,0.1286227174703867,2.233327116424543,38709.73641796106,0.4406808108126659
27881.196448998136,26374.14383685232,28637.757888464846,12104.896078892229,1255.286205398669,0.0995487996488913,0.0851664283923312,0.2840267234422891,0.3618250160585896,0.0977356709430603,227.0,5104.524437929307,7593.045656412565,0.0483449309031707,122.8246539603442,0.9459473478872183,0.0450226807050733,2.3657995658799256,12697.570094341872,0.4020079747544705
18144.98004749385,14820.574551016858,4813.857014704599,3190.468595663396,3947.550433861412,0.0819705167905727,0.0670599579089818,0.1306950972024552,0.5717988604979783,-0.0050814370788087,221.0,4975.434988979164,4509.203330363178,0.0926158212573803,82.10398211535679,0.8167864892782755,0.2175560636346161,1.5088244470570165,9484.638319342344,0.524578251848844
8001.855303174893,6996.089210138524,27825.16586107774,10763.508229739766,946.0001219718042,0.0764593490015983,0.2413446636304942,0.0578902028856551,0.4001029406525008,-0.0039447465707737,278.0,14860.606874909136,19622.441349201603,0.1080210966148854,28.783652169693863,0.8743083878763327,0.1182225979013217,2.585139089149048,34483.04822411074,0.4309539800057037
35985.909696245144,29141.799871105457,28907.13493510652,20013.58568392213,7161.946349096083,0.0420463518796869,0.0088578247079702,0.2315527170732671,0.3084477979697343,0.0915606454389748,256.0,10565.89491413226,21895.31448759209,0.1040825366485123,140.5699597509576,0.8098113988805508,0.1990208503703153,1.444375605233449,32461.20940172435,0.3254929532468681
33224.076238756905,25445.40390515987,6836.095231582803,2491.56482179681,9042.719770284808,0.0475015986249866,0.0655092043698475,0.2738506105004799,0.4747762483233031,0.0283049152269305,384.0,3038.2078994506187,5002.297418160627,-0.0439755837123069,86.52103187176277,0.7658724270406359,0.2721737003401225,2.7436955168811954,8040.505317611245,0.3778628058109711
8662.266531145757,6280.29323866288,19987.884431519826,16335.107576272125,2371.074488489314,0.0436379046095222,0.1324405698769428,0.1577742235414709,0.4474501873115327,0.005943779532682,492.0,15481.029688746865,16758.23699899609,0.1438152612551797,17.60623278688162,0.7250173168975657,0.2737244900008511,1.2236151086359304,32239.266687742955,0.4801917437729003
15821.210692297946,11224.710678902373,33001.038853361104,14308.9052934425,3738.5967573617527,0.0705690763493906,0.2043514657821056,0.1079863214877105,0.69667835209543,-0.0436578953571556,89.0,4317.699007313284,6692.683082216119,0.0759578079205391,177.76641227301062,0.7094722962236238,0.2363028234736656,2.306328693676158,11010.382089529405,0.392147971996295
37305.68571367915,28028.551782801947,26882.24635822336,16405.971973362797,8485.45764084967,0.0022463812751922,-0.0272893591525414,0.2627237722982609,0.3541911361794438,0.0354426433749755,191.0,2813.759979101527,4737.611589015099,-0.0071308058766768,195.31772624962903,0.7513211792411716,0.2274574901524527,1.6385646886310754,7551.371568116625,0.3726157498303718
34269.90004524356,21888.57102445573,14046.618084403146,8191.459787235283,11581.398643026305,0.1325989178654746,0.2334432563398416,0.2292579885095956,0.4845930524138019,0.0448389249311952,406.0,4512.2910721847375,9944.811625570284,0.1326570959609062,84.40862080109251,0.6387112596056062,0.3379466712110743,1.7147881390191198,14457.10269775502,0.312115862114297
22782.86739295765,18082.30428807788,15860.061634846465,14088.214860857895,4987.347990502223,0.0773511979223653,0.0139325272532886,0.3765442117870765,0.5858029760966197,0.0568442659906057,317.0,8288.791488932116,12245.6395512829,0.1018306143876592,71.87024414182224,0.7936799164124202,0.2189078268543075,1.1257680118800142,20534.43104021501,0.4036533309688099
9924.742598933555,8531.055737920367,10813.687159977726,5253.929268085467,1119.6042565968917,0.0181117136261836,0.207409163616183,0.2829595873539379,0.5298608601543506,0.0397395248165229,404.0,11830.790689614676,23143.61182120458,0.0006040157035957,24.56619455181573,0.8595745081426148,0.1128093998848087,2.0582095053438425,34974.40251081926,0.3382699871986332
19796.81656367997,17139.141005382586,8850.224843585343,3332.1082022012524,2457.18651525855,0.082886938284937,0.201103378150905,0.0501548038623464,0.6249037692734927,-0.0540400159927638,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,74.9879415290908,0.8657523774214657,0.1241202850647514,2.6560436536060625,13920.097636763325,0.4026754157487002
33082.463213525334,25453.524092105545,13736.587430783058,8226.537322012351,7139.384425754396,0.1432031310643954,0.008755233070979,0.3609424500149634,0.6030984109759889,0.0185038325408112,209.0,4629.994339818494,7772.336320726986,0.0857236067231976,158.28929767237003,0.7693962788629114,0.2158057088939965,1.6697897174825986,12402.33066054548,0.3733164730519173
32160.501218463243,26691.95127973688,18971.25223025484,10984.757133942889,4582.615635609294,0.062244624042052,0.1075987396804619,0.2367915853509405,0.5731910460371571,0.0090529583679727,433.0,4914.185735127262,11043.919407630268,-0.0702252415387607,74.27367486943012,0.8299606743819377,0.1424920465163157,1.7270524963755174,15958.10514275753,0.3079429350268148
33415.14371352226,29376.252481110456,16086.44528238236,7232.875565722849,4619.916287280952,0.0349527509201004,-0.0293821160370113,0.2490681455729547,0.8736118262919403,-0.0673092854286417,308.0,12358.844011068064,35149.355458005615,0.2578965105132313,108.49072634260472,0.87912991585377,0.1382581600393174,2.22407327987464,47508.19946907368,0.2601412840137896
15177.186293304994,9566.898381221225,5342.20429976249,2784.2093907833146,5557.513522203546,0.1473931340574692,0.2109852831749257,0.259053697651904,0.4580181713988476,0.1076386079122604,31.0,7910.15431291797,9452.148184044398,0.2990900392423842,489.5866546227418,0.6303472986584743,0.3661754830442513,1.9187509091259491,17362.302496962366,0.4555936238469464
16271.04681757585,11398.314500237724,12583.06528150058,6816.671108398716,4004.2362490220166,-0.0110174762575569,-0.0450914843546522,0.3545500453037417,0.3869391955844076,0.0702299606653032,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,61.63275309687822,0.7005274232218027,0.2460957978866285,1.8459252443611631,13920.097636763325,0.4026754157487002
34811.429956135355,30545.823213660497,43099.6700025661,29607.0508454574,4135.408740343926,0.0526327722373704,0.1635806259081685,0.0605257161291832,0.5970335673927509,-0.0734037427999107,431.0,4147.855716451976,8896.019101853542,0.0142273503215824,80.76897901655535,0.8774653397504844,0.1187945667717415,1.4557231730893203,13043.874818305518,0.3179926037492293
34537.46437406744,30854.19028045663,9347.252124814511,7593.418588681221,3792.697360620227,0.0119588643370463,0.1657173163040982,0.2838099733424541,0.3535239352901783,0.1067256321009928,263.0,6413.981818916933,10252.580841196954,-0.006165590232573,131.32115731584577,0.8933542412460249,0.1098140071761604,1.2309675827363924,16666.562660113887,0.3848413106961015
28339.82272008837,18512.05393803175,24985.08927018483,13922.568344475498,10967.444030008131,0.020677168690128,-0.0215553061008072,0.0507877138464299,0.6068618437809523,-0.1003115412793367,380.0,1797.6694329336945,4064.2773270700736,-0.0802187262630553,74.57848084233781,0.6532169985985722,0.3869976230385513,1.7945747258693805,5861.946760003768,0.3066676492525051
23786.24027990668,20748.94754998904,20968.780945468603,12644.527766247484,3031.776025764099,0.1486926537401702,0.0477503687769296,0.2666668542417839,0.84733777319976,-0.0171265784837126,481.0,4314.072189653944,6260.220688433311,0.2945382092361389,49.45164299356898,0.8723088351006283,0.127459236520249,1.658328514366615,10574.292878087255,0.4079773692096091
24331.56719465557,22618.434964306845,12097.40954073577,10173.546751845854,1612.0101638186854,0.1450992007349042,-0.0102519398959567,0.1324763147472505,0.6240175153564127,-0.0326652939065306,441.0,6418.792570499972,9860.590702996984,0.1435555541628717,55.1736217565886,0.9295921953303108,0.0662518016584136,1.1891044328803877,16279.383273496956,0.3942896645814494
45337.16080629042,30659.798264529007,12484.086562445013,5231.4072956318505,15190.288100242868,0.1089825474761518,0.1450730525399701,0.3566538906529639,0.4412828502065263,0.1264450795565515,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,171.73166972079704,0.6762619828693603,0.3350515963085022,2.3863725106758644,13920.097636763325,0.4026754157487002
14325.455195210114,13559.58908667557,19795.20468095063,8697.300683061832,851.6315335266447,0.1056244011852024,0.0156594649286246,0.3495724248953802,0.5935179107883695,0.0295177383749372,365.0,4685.563166274832,10655.33132483546,0.0316440004874545,39.24782245263045,0.946538096130403,0.0594488288100889,2.2760170542915903,15340.894491110292,0.305429593364977
33279.8761839495,20952.93956975343,16480.445390942998,6070.854891665151,12339.409633399622,0.0198073258172833,-0.0355440876575338,0.1429720132277235,0.3362619269643384,-0.0274334033320694,284.0,2643.4228964128715,3692.447777047536,0.2498802245982389,117.18266261954048,0.6295978823340332,0.3707769093008458,2.7146828058054013,6335.870673460408,0.4172154124744999
16322.707059772123,12607.64546287686,23985.85034278311,14706.460662844764,3136.039610572758,0.0933073253472283,0.1425192122773032,0.2696133541841573,0.3647547329789963,0.0504357987771703,77.0,5605.281103146171,8805.88132172991,0.2217815693314491,211.98320856846917,0.7723991747636543,0.1921274209657071,1.6309736851492975,14411.162424876082,0.3889541272167272
17139.165063335866,10392.21986388562,8625.60031588972,4257.684506188663,5669.305842993262,0.0370944775753007,0.146253807710218,0.3247805770372615,0.8856423516191427,0.0209310579361066,284.0,8290.281710424475,6391.91312198349,0.1907245030802549,60.34917275822488,0.6063434143660054,0.3307807481894816,2.025889965156453,14682.194832407964,0.5646486649343027
21497.110811272192,20404.7414056199,33469.70180838157,28149.525545676774,976.3790444951936,0.0629189896467138,0.0909618170909022,0.2211102265286748,0.6030168276892602,0.0064527779562309,158.0,4623.673548242436,6727.839002548796,0.231841835291068,136.05766336248223,0.9491852921426308,0.0454190822695681,1.1889970136111894,11351.51255079123,0.4073178378259515
30551.920542651616,19600.529124380515,7823.012358346147,2873.7416834863748,9382.40234155834,0.1053616853657397,0.1399787233355482,0.3125895372697256,0.5578472286454,0.0823601175865874,181.0,6288.143968376527,9619.857470603847,0.1866097639534359,168.7951411196222,0.641548183428189,0.3070969737715885,2.722239233714076,15908.001438980373,0.3952818330131837
21797.470349228723,15191.842509413416,27961.26352635324,12983.782586787787,5381.983606384773,0.0280247535293848,0.1603737728454063,0.3168808431907157,0.7230678879833969,0.0232376814188678,124.0,8616.982068678793,7663.180149276111,0.2389203456517685,175.78605120345745,0.6969543835140926,0.2469086329815885,2.153552968054659,16280.162217954903,0.5292933788568385
24018.75981436196,16635.927691182755,27327.84484629489,16468.536032213455,8293.474019295849,0.0957069156583923,0.0913764908941316,0.1158676485771899,0.7454745385281341,-0.0868132406382893,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,90.98015081197713,0.692622259423875,0.3452915172721276,1.659397337616408,13920.097636763325,0.4026754157487002
13838.980593277587,13023.22470420498,13723.715272936704,6608.9758273066045,809.7787877400846,0.056001612602729,0.097314163728426,0.2140470935771738,0.5701591160979829,0.0045560252776775,29.0,2749.864265133685,4896.9008896850255,0.0899838947969269,477.2062273543996,0.9410537587234664,0.0585143379804609,2.0765267768469977,7646.7651548187105,0.3596114447690108
41475.32372913781,38387.81025608887,41573.70898704373,19584.538884621845,2857.1544508949337,0.0004451557380959,0.004708005091188,0.1788971535856955,0.3920740992648972,-0.0235507492704895,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,157.10349897400687,0.9255578210018924,0.0688880566563893,2.1227821207313795,13920.097636763325,0.4026754157487002
47129.67037598044,31445.18139882776,7053.129680403235,5778.330398090416,16064.192793896776,0.0972908048043047,0.2370500584307771,0.0825353138547423,0.5845953423301746,-0.0255949763812342,57.0,5543.646831266235,7730.464411518404,-0.0099668465696556,826.8363223856217,0.6672056296590131,0.340850947306516,1.2206172362061725,13274.111242784638,0.4176284746957786
30157.012272504817,23002.36156790949,5719.08414845354,3673.578455480847,5980.939643696197,0.0364832340921952,0.2397491193994052,0.3534465703824349,0.8408399647375401,0.0469118990948798,314.0,3407.6062326137853,4948.631707839957,0.1302935830215026,96.0414403582956,0.7627533311342495,0.198326664115504,1.5568155730881077,8356.237940453742,0.4077919102945928
43491.869776521846,30730.122125384285,34174.1832875305,27362.329757115866,11389.300007600972,0.1334757482186347,0.1302871932016012,0.3399071323030926,0.8361207500990622,0.0082675085323499,265.0,16342.27140278521,11642.379438561413,0.2785858461711121,164.1202633076296,0.7065716485239106,0.2618719329870991,1.2489500561860285,27984.65084134662,0.5839726747149517
39356.38072012048,36489.48368062756,40007.97680710677,28256.693557123508,2673.886351814779,0.0938992984999773,0.0300672238448688,0.2958224028511018,0.8092516203391411,0.0085957962183798,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,149.07719969742607,0.9271554704209056,0.0679403518029234,1.4158760906058223,13920.097636763325,0.4026754157487002
10870.93669974664,9856.806600104755,8010.390467164858,2882.125298943897,976.355401442206,0.0624238517887232,0.2064449693707353,0.2532549185918923,0.5035220587631508,0.0704167693858032,334.0,5216.91371670083,3865.001476874562,0.0271257493607025,32.547714669900124,0.9067118015998088,0.0898133646077583,2.7793345660926403,9081.915193575393,0.5744288077465544
29200.892709324115,21129.35747692927,31671.864596832867,15041.290184703392,8785.497565782998,0.107077872447076,0.1916776988583455,0.2744824463162431,0.6191464181287816,0.0640609190564934,470.0,6983.133170267034,10321.840517908997,0.0505112706297778,62.12955895600876,0.7235860111284362,0.3008640062218957,2.105661429831488,17304.973688176033,0.4035333018182165
30913.953658630893,28629.69507267874,14751.767830970086,10612.664420950456,1853.2509048824072,0.0959817572784011,0.1885921099033342,0.2950247108844268,0.4214773101832988,0.112007500740724,373.0,5348.596729625602,6301.078489946039,0.1097417037681443,82.87923232876915,0.9261091411607778,0.0599486861288283,1.390015480169959,11649.67521957164,0.4591198148288181
40016.80226506794,35216.712960884506,5042.232952722919,2625.487343343573,3842.794476665063,-0.0049892396816958,0.1122453933567284,0.2905277037763761,0.4335895411360712,0.0216787920265039,357.0,3235.1314481361483,3084.311489684659,0.0888780793362228,112.0918830954284,0.8800481539632266,0.0960295240786786,1.9204941000788096,6319.442937820808,0.5119330105466146
20333.61557275476,17881.434788891773,19068.395314111727,8768.155096010558,2522.9476587923955,-0.0156301737813576,0.1857440407567414,0.0841588533612638,0.703340489880363,-0.064060644352973,343.0,12163.122530537144,16870.86034218785,0.0681821330098898,59.2816780546786,0.8794026190232154,0.1240776707794614,2.174732894812468,29033.982872724995,0.4189271097891079
27075.6604105987,17728.244894996933,17663.746992405308,12925.18275262795,10661.432924749091,-0.0064413029074251,0.0593666466463175,0.2185034089669931,0.8082072212334501,-0.0552879226423279,163.0,11298.593030289829,17589.441004070257,0.0531456543890286,166.10834607729262,0.6547668506012602,0.393764464580731,1.3666148734967722,28888.034034360084,0.3911167169372282
22235.042436152296,19936.86561736275,37319.73381899054,19496.81397240508,2009.435456660403,0.0383833349042574,0.1421715312010182,0.1368706427445735,0.6502999635752535,-0.0134085101093704,90.0,10243.734644956918,7427.459236446922,0.0291563638130014,247.05602706835884,0.8966416715691576,0.0903724588082292,1.9141452481318857,17671.19388140384,0.5796854877890758
40693.94123061396,31183.01251636341,25529.962869668245,8776.716159053112,8787.232579339112,0.0595576994397076,-0.0286446727234479,0.0967518857611049,0.7703551674851326,-0.1282498823484726,114.0,7401.542691736055,10789.525806201556,0.0776461577809307,356.96439675977155,0.7662814555033688,0.2159346652992288,2.9088285877098,18191.06849793761,0.4068778418692225
76611.29190106827,69552.36759806142,10919.931734590456,7312.712249267274,7350.5750848282305,0.0629189896467138,0.0909618170909022,0.2211102265286748,0.6030168276892602,0.0064527779562309,288.0,3832.649780435715,7169.038456296213,-0.0278020271664349,266.01143021204257,0.9078605238491166,0.0959463664223332,1.49328065461411,11001.688236731929,0.3483692409715303
17124.443614560096,10686.505393642616,5367.103200509969,4611.235184934285,7723.813689845864,0.1435247994262443,0.1589040443493355,0.391598234304289,0.4005729383043507,0.1368766961989424,442.0,6967.278572367683,5142.275654177682,0.1811972736892401,38.743085100814696,0.6240497872033863,0.451040271070686,1.1639187734438785,12109.554226545366,0.5753538439172852
13218.644729016649,10711.321648082894,12807.82459117846,9519.83867044432,2512.45478746182,0.1481554848133343,0.2399892003683272,0.3269091725768936,0.5659520648849774,0.1176634684284439,434.0,9752.664394349013,8452.341060092991,0.2066925562469334,30.457706748886288,0.8103192019806801,0.190069015316423,1.3453825253301983,18205.005454442005,0.5357133464615014
10516.564632451174,6989.533489300367,15016.22696022438,7416.7613503320035,3596.380604062913,0.1471428796571787,0.1713077820494918,0.0846636865083362,0.5394242712289825,-0.0173731885688152,268.0,5479.703167216221,8584.670151522549,0.0668447440838298,39.24091280765364,0.6646213600715792,0.3419729474172097,2.024633967702385,14064.37331873877,0.3896158785770638
20627.316425872126,18265.713186714747,32057.607057717378,23570.268197450045,2680.4789382095505,0.1164759033560072,0.2396398767944731,0.1696440614958493,0.7996674426139768,0.0179676838183067,424.0,6937.27025557045,11541.781330088965,0.1688109582740584,48.64933119309464,0.8855108832191423,0.129948020521347,1.3600866476854745,18479.05158565941,0.3754126786979743
14299.854125186976,11411.620270443887,75755.45857446712,41337.38733873611,2803.520778095496,0.0627633381918754,0.0518384466048859,0.3424580648223924,0.7102197274347727,0.0356111447196224,340.0,6087.7412047032985,14832.004742846762,0.2996439925238138,42.05839448584405,0.7980235441943486,0.1960524040002288,1.8326136084434828,20919.745947550065,0.2910045475679518
13504.977648781192,9640.176067163984,22915.998292827066,10173.546751845854,3496.8346953612368,0.0568082233298564,0.1684522305686516,0.187502651690748,0.3471163115649437,0.0669387116230381,239.0,1764.3858488348346,1107.5401684057197,-0.0401229550069135,56.50618263088365,0.7138239186966739,0.2589293211956424,2.252508279737277,2871.9260172405543,0.6143563024405891
21752.555429513744,18991.59986713593,21557.46052920673,15253.843478359582,3013.6627107468075,0.0179009398386985,-0.0340270138808042,0.3411287204817185,0.5977055556606692,-0.0157802665403933,28.0,1764.8507068425922,5426.469196842385,-0.069993326951152,776.8769796254909,0.8730744269874717,0.1385429275430273,1.413247786355616,7191.319903684977,0.2454140172429608
36002.56597468559,26580.85121843396,8783.49052041482,5235.887092706674,8656.975085233658,0.0629189896467138,0.0909618170909022,0.2211102265286748,0.6030168276892602,0.0064527779562309,493.0,4266.080163573528,10148.678430373306,0.2517129269718058,73.02751719003162,0.7383043541153067,0.2404543912597957,1.677555372164113,14414.758593946834,0.2959522447614888
24123.292042356,18961.12996123045,18376.675788920635,14989.133150987243,5848.163417915984,0.0608662721431032,0.1714568729615473,0.1096530495109325,0.7717096015189281,-0.0581193138622071,311.0,7378.116436835428,8962.448121579038,0.1019787971986105,77.56685544165916,0.7860092199662568,0.242428081857472,1.2259999029837343,16340.564558414466,0.4515215132537215
43382.82608308906,30991.742911039204,72751.44035352944,30860.56311208529,12998.711143884117,0.1256245718134006,0.2304317952393714,0.1840129194499704,0.3505623355084593,0.0741075758144926,425.0,10709.577230731396,17108.796406062193,-0.0616793933597717,102.07723784256248,0.7143781470502221,0.2996280398835314,2.357424266345914,27818.37363679359,0.3849821477904992
