Periodo_ID,Ingresos,Gastos,Activos,Pasivos,EBIT,ROA,ROE,Margen_Explotacion,Endeudamiento,Indice_Rentabilidad,Plantilla,Costes_Fijos,CostesVariables,Crecimiento_Ingresos,Ingresos_por_Empleado,Ratio_Gastos_Ingresos,Margen_Operativo,Solvencia,Costes_Totales,Peso_Costes_Fijos,Riesgo_Deterioro
6,13274.291050599491,9611.233604415183,4905.898567271973,3605.4552994024407,2995.4949193159323,0.1352470574970293,0.2200315275521182,0.2538165514640519,0.50878119969313,0.0800499760784544,338.0,6705.621835448769,14344.44511427489,-0.0861468727745233,39.27305044556063,0.724048732077569,0.22566138620115989,1.3606876690677774,21050.06694972366,0.3185558436210484,0
5,25774.05555461012,20025.71829897811,8808.622579740122,6332.255874390545,6478.450622241172,0.0500696650754106,0.0198713671646548,0.1804348727182627,0.8308049909720101,-0.0682125123611656,206.0,4625.370899060775,3910.20034847485,-0.0603399167422114,125.11677453694233,0.7769719536976856,0.2513555000498318,1.3910718003933975,8535.571247535625,0.541893537634778,0
2,13988.45970997104,13000.7665249025,10144.96625807039,4936.376362881761,1181.238445093668,0.004215247751514,0.032676870421853,0.2896226898568589,0.3615207228675864,0.0861367131912037,279.0,3047.5918967002253,5667.272165087255,0.1680381550003347,50.13784842283527,0.9293922843867857,0.08444378220224458,2.055144403970842,8714.86406178748,0.34970045144630085,0
2,10870.93669974664,9856.806600104755,8010.390467164858,2882.125298943897,976.355401442206,0.0624238517887232,0.2064449693707353,0.2532549185918923,0.5035220587631508,0.0704167693858032,334.0,5216.91371670083,3865.001476874562,0.0271257493607025,32.547714669900124,0.9067118015998088,0.08981336460775832,2.7793345660926403,9081.915193575393,0.5744288077465544,0
8,45835.96777338151,29147.036303675894,6973.321734016793,3231.997321939643,13424.333838072474,0.0273960446517987,0.1992355882515919,0.1449276809422734,0.7626816289024934,-0.0610207319882117,355.0,4101.4705118377615,5527.914994547355,0.0403588189744733,129.11540217853948,0.6358987869042564,0.2928777222386572,2.1575889579734677,9629.385506385115,0.42593273569929585,1
1,19675.153002664345,14509.554913548927,23104.885029304944,18462.44774669789,4483.310685056429,0.0629189896467138,0.0909618170909022,0.2211102265286748,0.6030168276892602,0.0064527779562309,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,74.5270947070619,0.7374557601449956,0.2278666236775548,1.251452968008393,13920.097636763323,0.40267541574870025,0
8,22782.86739295765,18082.30428807788,15860.061634846465,14088.214860857895,4987.347990502223,0.0773511979223653,0.0139325272532886,0.3765442117870765,0.5858029760966197,0.0568442659906057,317.0,8288.791488932116,12245.6395512829,0.1018306143876592,71.87024414182224,0.7936799164124202,0.21890782685430757,1.1257680118800142,20534.431040215015,0.40365333096880995,0
10,10803.50510149544,8384.561042775764,22643.84247544509,13502.70914789956,2527.3894990695057,0.0148532682282552,0.0943753847114716,0.2340107426580661,0.6655172348359958,0.0033306915603223,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,40.92236780869485,0.7760963653930387,0.23394162129100673,1.6769851314591557,13920.097636763323,0.40267541574870025,0
7,16777.74588789271,11205.05238454799,27290.21826548843,8345.900361508046,6214.366244415325,0.1185471719613519,0.009348096881402,0.0716775511511541,0.3955698224096751,-0.0300504331555824,497.0,18234.04507332692,16000.907835750098,-0.0410926303339152,33.7580400158807,0.6678520737779124,0.37039339407922406,3.2698950482746096,34234.95290907702,0.5326148723427151,0
7,23282.593373701693,20967.97460718926,21149.47149832868,8121.965707131605,2086.7528917251225,0.0279039219070841,0.1234964195927502,0.1851103927861685,0.5782054834639068,-0.0355467443199463,188.0,5928.593950632551,16768.23429001172,0.1093581253444849,123.843581775009,0.900585869908854,0.08962716731041505,2.603984338392132,22696.82824064427,0.26120803698976497,0
5,12388.2436767816,10368.083787149611,26759.84991557096,13199.2516883817,2233.191338198053,0.1451456066578941,0.1519894183059048,0.1978288859794521,0.6653994666311571,0.0415784005531126,240.0,6472.972710365861,10532.050031724111,0.1095340961544883,51.61768198659,0.8369292740488928,0.1802669850919678,2.027376289757822,17005.022742089972,0.38065063531754567,0
3,26578.26376885947,23741.510691647345,17296.866350242082,11193.687973164911,3050.0587778217164,0.1155136028119666,0.2298723949129106,0.3888896821194539,0.5575936594225172,0.1314361099512782,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,100.67524154871012,0.8932679311981312,0.11475763820943527,1.5452339203762488,13920.097636763323,0.40267541574870025,0
7,16312.397084363269,14690.41462493344,8846.736978469826,3052.62133345734,1507.025748720464,0.0153657115122789,0.2339517986192372,0.1842948299259966,0.5362315017918226,0.0410529398363186,311.0,4996.532594326463,4014.426738924286,0.0423286257404455,52.4514375702999,0.9005674977723153,0.092385303087372,2.898078736955619,9010.95933325075,0.554495077553961,0
7,19037.25494897237,16408.677381960115,34019.47754331192,29461.356726261703,2676.4052172312413,0.1332154886949337,0.2140109104774785,0.20632008358758,0.8882824786698427,-0.0139498942759461,200.0,3781.60253510609,3595.8063124438268,-0.0958730602785914,95.18627474486186,0.861924548783009,0.1405877698441872,1.1547152379777246,7377.408847549917,0.5125922411582196,0
7,16303.689223007224,12288.477134983272,12664.17880137154,6573.344589972558,3448.703900871883,0.1354254315772903,0.2378987684147341,0.3996107670313344,0.7507638701626476,0.0734746609833352,250.0,4294.011446539637,3619.933973660952,0.2849224178779198,65.2147568920289,0.7537237104374009,0.2115290504927674,1.9265959098949974,7913.945420200589,0.5425879531060501,0
2,55611.15514696902,45250.31669935585,10287.06151244756,8718.80444478317,10164.249840978671,0.0940859909029966,-0.0467322396529022,0.3499496070669957,0.6030994269136396,0.0108921998531956,283.0,3970.732636887536,11121.630367254777,-0.0589340793846974,196.50584857586225,0.8136913642553986,0.18277357868428767,1.1798706551564813,15092.363004142313,0.26309548980485775,0
3,21878.31817300208,14354.974786461897,16207.822491424397,12452.682045290743,8670.494779945237,0.056001612602729,0.097314163728426,0.2140470935771738,0.5701591160979829,0.0045560252776775,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,82.87241732197758,0.6561278921419099,0.3963053609232476,1.3015527444189217,13920.097636763323,0.40267541574870025,0
3,12979.734500241697,10848.14923329009,10428.66400702837,7855.520098179066,2064.390349482413,0.056001612602729,0.097314163728426,0.2140470935771738,0.5701591160979829,0.0045560252776775,283.0,2605.7927071162903,6863.521453642175,0.2242844395629529,45.864786219935326,0.8357758961162176,0.1590471938731853,1.3275586946109104,9469.314160758466,0.27518283403405147,0
4,33232.12993523725,22024.21658125708,14038.260456673432,9321.850628089887,12730.247043609348,-0.0078609335040156,0.0297915831292677,0.0508300959092452,0.5269178097169314,-0.0526156377724859,382.0,1535.8609854858366,3083.421966895327,0.2682599715310688,86.9951045425059,0.6627386395087481,0.3830704522526255,1.5059520922134717,4619.282952381163,0.3324890467456915,0
9,11963.051953550612,10083.445423676729,22168.60444969081,14987.534844321071,1947.462855747969,0.0167636014687519,0.2362773237237591,0.20789451946009,0.8178172675501709,-0.0018864223579545,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,45.314590733146254,0.8428823566785548,0.1627898017420183,1.4791361407970784,13920.097636763323,0.40267541574870025,0
10,24451.13212476428,16635.556512327923,22225.7108372222,15175.758502643812,6852.311273755978,0.1008915912659167,0.1103068458700775,0.1524110499884753,0.5494716372415098,-0.0094459762917385,383.0,14373.174362725957,15090.165956745928,0.0006357576283379,63.84107604377097,0.680359356263889,0.28024515342649137,1.464553539999348,29463.340319471885,0.48783247951105324,0
1,8268.140699890055,5301.060161117992,10522.824724098056,7126.402390806627,3063.3400428584687,0.0607871182033129,0.0975127208307869,0.2292579885095956,0.5597838299038238,0.0078464212774178,161.0,3829.244495909631,4995.8768048886905,0.0608115369133333,51.35491117944133,0.641142955052577,0.37049926386705095,1.4765970467332805,8825.12130079832,0.43390276069783174,0
7,11337.906809580163,7458.637136956536,13458.642937426586,8509.051211685937,3888.5540515597554,0.1304868779865035,0.0353490352167142,0.1342476225785343,0.3764998360031914,-0.0262565547680929,410.0,2532.817954014302,5516.067701587517,0.1494118798177411,27.653431242878447,0.6578495715500351,0.34296930790382346,1.581685502014973,8048.885655601819,0.314679331076287,0
7,24304.835904252846,14599.848024411214,34358.33106414263,30642.42296725063,9311.514034467222,0.077711961764286,0.2354824854200685,0.1921767788197918,0.6113337189906489,0.0229400488346877,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,92.06377236459412,0.6006972473266746,0.3831136351279746,1.1212667843160904,13920.097636763323,0.40267541574870025,0
4,31864.037125922307,27134.103329058016,24290.48698644805,17959.76279494593,4010.2846610917486,-0.0114203599161259,0.1214578597112106,0.2124227224017586,0.4713759598101463,0.0157531497962036,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,120.69711032546329,0.8515588662487356,0.12585613823018263,1.3524948666517829,13920.097636763323,0.40267541574870025,0
1,23997.000937756067,20549.600594027244,62632.46441934067,47986.979541840105,3332.544911375746,0.114781227857072,0.0356966903167343,0.2153442093547421,0.4172535519830094,0.0731294082944286,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,90.89773082483359,0.8563403671704325,0.13887339172173105,1.3051970558957788,13920.097636763323,0.40267541574870025,0
3,20788.92888425323,16220.076807568896,36610.00725356331,30147.524169275537,3788.057874862229,-0.0018130927025504,-0.0228850271589648,0.3906870718728106,0.8155093196466652,0.0030223926997919,97.0,8992.354322932404,13340.368329467949,0.2343579991119872,214.31885447683743,0.7802266724696406,0.18221515384236697,1.2143619836906516,22332.722652400353,0.4026537410102074,0
5,18947.895561975947,12438.857262880429,35831.25517687328,15385.36257176817,5464.387254604339,0.0763942351628437,0.2252689645872311,0.3957989404545611,0.544716015354548,0.0930029699492647,26.0,1785.7321223457277,1730.6586527419145,0.293120290745222,728.7652139221518,0.6564769803693843,0.2883901928175128,2.328918477528954,3516.3907750876424,0.507830965487964,0
2,10516.9025109776,6617.697994275794,7842.23280792347,2746.996877914476,3768.061062874324,0.07192371236782641,0.09687875260557295,0.23094882610758116,0.6228272438469769,-0.0006540543872152499,288.0,7705.665056654507,13206.04670744888,-0.0698038875912159,36.51702260756111,0.6292440181287414,0.35828620251459037,2.8548386315885823,20911.711764103387,0.3684856191391224,0
7,15368.540830248388,9324.019003755197,28518.72622405184,16818.53840669947,5573.97147446064,0.0899142882754567,0.0071149347174421,0.3424996048546568,0.6765719243896234,0.0261016753051695,263.0,13959.69767581481,20094.66637233073,0.2031189858929041,58.43551646482277,0.6066951382530504,0.3626870980158337,1.6956720931642748,34054.36404814554,0.40992389862511613,0
10,17495.17861993381,11512.035058637512,17468.174757321183,10628.483285461976,7001.58067862779,0.0428571384206486,-0.0344357580288558,0.3813282010538859,0.4190235239086208,0.0514869956649987,391.0,4535.255725002861,7727.494421971554,0.0018686542188477,44.74470235277189,0.6580118619378271,0.4002005827279904,1.643524695683982,12262.750146974417,0.3698400171777,0
10,37367.667834615655,34071.81850272707,12957.252097060868,10333.5260433787,3131.987356570562,0.0462067827141395,-0.0317050048478176,0.2878595498509247,0.8622674963528834,-0.0980819218007798,259.0,23018.517751761687,16460.68627386049,0.0171175023388919,144.27670978616084,0.9117994372441015,0.08381543559079799,1.2539042377856435,39479.20402562218,0.5830542514692688,0
7,26155.352806638817,17904.330142661354,19946.50470715816,11295.110164016209,9102.059947700487,0.0056991887079953,0.0054094163234114,0.3803214968021598,0.7233718825080865,-0.0104862674911498,464.0,809.2069277861561,2451.1048827894565,0.1695926865699511,56.369294841894,0.6845378945955886,0.34799989183820834,1.7659415815795612,3260.3118105756125,0.2481992443671483,0
10,9122.324430127768,6604.516952185249,31796.9903359878,20429.94198269748,2548.270457172196,0.0951623382661912,0.0618440266425974,0.2828238353382624,0.6059339689233662,0.0362277137926412,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,34.554259205029425,0.7239949645260254,0.27934442330906056,1.5563916120230443,13920.097636763323,0.40267541574870025,0
5,25901.13281332576,16495.678272687757,24355.158511669542,15008.68530613469,10173.26193216248,0.0125594005426311,0.1644645830467817,0.064658696878198,0.528090085174602,-0.0608283776345756,126.0,6218.072230787257,13682.601718071275,0.1154461575244708,205.56454613750603,0.6368709195684664,0.3927728569048719,1.622737635901697,19900.67394885853,0.31245535938967106,0
6,15701.93135240072,12274.648809845108,28154.862335530823,18839.23313293161,4033.0958221065375,0.1361272394980385,0.1736937392153575,0.3357952312587979,0.3477870774208595,0.1135781624480011,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,59.47701269848757,0.7817285997730717,0.2568534871023942,1.494480276180413,13920.097636763323,0.40267541574870025,0
1,29906.709865514105,24305.58502647376,12301.14313386196,9801.870327764052,5668.536610015052,0.0019046983069066,-0.0261489250381585,0.2802623326977421,0.4912183543712383,0.0108668365250843,415.0,2131.1662655312607,7265.120864833908,0.0637840656740745,72.06436112172074,0.8127134390834784,0.18954062936062152,1.2549791746396248,9396.287130365168,0.2268094020503221,0
4,36882.769186295074,25296.906982227545,20537.54331431193,8102.067591174393,13121.332217988149,0.1092923073914871,0.1174307130618553,0.2306037211370886,0.5988778045103881,0.01824162668663,193.0,5870.537363300478,12232.770632299756,-0.0135455366082704,191.10243101707292,0.6858733099581739,0.35575778357943316,2.5348521328905647,18103.307995600233,0.3242798147569071,0
4,35088.89787482605,21762.353968595795,15032.803007143226,9870.524028350394,12607.154109740082,0.0861721055477679,0.0476412673318116,0.1086727611186517,0.5327713011929353,-0.0289440548673733,66.0,9789.652549653149,22834.767229069435,0.0631267233118638,531.6499678003947,0.620206255728791,0.3592918237191165,1.522999484522361,32624.419778722586,0.30007131516980695,0
8,14478.082576023808,10668.34170482238,15814.464089636704,10376.91880991752,3200.5044058555486,0.1245176507298936,0.0846079410890403,0.0929273414035066,0.6320566204722409,-0.0479314469416313,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,54.84122187887806,0.7368615041945895,0.2210585821050428,1.5240038376827585,13920.097636763323,0.40267541574870025,0
2,18871.22986801871,12869.63489782672,28559.52501033151,11381.284255472228,6418.613750682071,0.062244624042052,0.1075987396804619,0.2367915853509405,0.5731910460371571,0.0090529583679727,233.0,5474.475288905504,7287.932732551543,-0.0271905915532914,80.99240286703308,0.6819711798242168,0.3401269443259642,2.509341157752019,12762.408021457048,0.4289531630473995,0
1,25994.277995885604,17594.067797964344,9661.302650954993,3614.08216659518,6746.241229175535,0.1421075728440001,0.2196818343752344,0.3649140526969931,0.8618115346949913,0.0212925243261381,307.0,11248.713701807712,11457.747880772304,0.1613837284655344,84.67191529604432,0.6768438731304308,0.2595279326566922,2.6732382401966497,22706.461582580014,0.4953970331703959,0
6,17333.786990422854,14139.259665049422,6047.186239281494,3242.691758704759,2801.986238879543,-0.0083368717882062,0.1440313866447831,0.1710535420402442,0.7261259089897589,-0.0468217625852794,59.0,17104.672496453535,32894.36339178523,0.1407962867738187,293.7929998376755,0.8157051700740034,0.16164882148532675,1.864866194280811,49999.035888238766,0.3421000463826354,0
5,20073.79499119356,15956.80929085422,12599.33596105326,5499.018447334734,4326.746952472891,0.1238783200087837,0.2041866436361045,0.163070725951107,0.4932483451897594,0.0504777203643587,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,76.03710223936955,0.7949074551102332,0.21554205143427285,2.2911972530588454,13920.097636763323,0.40267541574870025,0
8,12667.97599845029,9444.245760335492,22519.280536034013,9070.647448375985,3841.93837482986,0.0861247500139377,0.1449597887227,0.1169107867779106,0.8449551328062397,-0.0715676784266727,262.0,4951.618889930576,4357.656653340391,-0.0950685257845438,48.35105342919958,0.7455212862331626,0.30327957483498985,2.482654150566273,9309.275543270967,0.5319016358377919,1
2,12111.33037367608,9085.078511136708,25606.166999165285,17938.682679914324,2983.161554120118,0.07192371236782641,0.09687875260557295,0.23094882610758116,0.6228272438469769,-0.0006540543872152499,469.0,9086.218990860993,13416.96552946496,0.2951557867934906,25.823732140034288,0.7501305167005503,0.24631163233760064,1.4274273900745305,22503.18452032595,0.4037748071902395,0
2,33066.06838339609,26099.60167607853,16978.69442049714,11302.159607746476,7851.203120804522,-0.0001909119265717,0.0240954753133095,0.2028070724306511,0.7172930755065903,0.0049345782856785,105.0,8867.473770809764,17690.755921726824,0.2585172857330106,314.91493698472465,0.7893167513433281,0.23743987430773453,1.5022522252172035,26558.229692536588,0.3338879840060163,0
9,43395.8899627714,36615.3009231894,17423.33324900818,11954.693835852338,6801.701588671133,0.0688326213229221,0.2104370833664064,0.0665147440491229,0.7862597481439024,-0.0810666946343462,174.0,4478.37686958297,11143.984531836875,0.2357814863773103,249.40166645270918,0.8437504324626376,0.1567360778752596,1.4574470486860396,15622.361401419847,0.2866645287809019,1
1,21247.50889924212,17970.104739062306,23070.962039722137,8139.518843906716,3271.9506004334567,0.0075708859279519,0.2416410873314313,0.2607470039439005,0.7570456238817096,-0.0002082296793727,86.0,4250.627192090487,7818.606337491517,0.2493260915477469,247.0640569679316,0.8457511336636402,0.15399219814188025,2.8344380647258003,12069.233529582005,0.3521870035634069,0
6,36379.708847437534,24013.9863390836,15699.094484481517,13126.338656240734,14494.721499443996,0.1367058689322665,-0.0315473776495154,0.1306928870712835,0.8060566774254297,-0.0600141689975125,118.0,7252.450171215155,15865.651997150724,0.2392121026045808,308.30261735116557,0.6600928676969076,0.39842873840000387,1.195999501126508,23118.10216836588,0.31371304263631083,1
3,26392.047495492367,20454.87832436313,41602.21769319256,22197.27253637459,6863.286504615411,0.1071924777032234,0.0060356266769606,0.3823776655607263,0.6099985559063246,0.0296416762724026,461.0,5017.368933346858,6765.203195254279,0.172316930799834,57.24956072774917,0.7750394632268195,0.26005130923576986,1.874204032275549,11782.572128601138,0.4258296812092196,0
5,15953.605338440952,11872.439105517078,29840.131720653266,14562.630135258863,4547.725916075514,0.0373219081220162,-0.0022637171384133,0.1677667421302917,0.3005435011476541,0.0251664248596809,132.0,3625.669012309285,4379.484474591935,-0.0641122723174366,120.86064650334055,0.7441853332619358,0.28505944704032243,2.049089446308514,8005.15348690122,0.4529168638979806,0
8,26388.87510422341,23873.604648243498,30445.53445329174,17579.76515922045,2310.281702276646,0.0429208454811823,0.1807750540468086,0.0994556575643992,0.4687560122282847,0.0076170206125893,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,99.95786024327049,0.9046844381942846,0.0875475628707984,1.7318510331364294,13920.097636763323,0.40267541574870025,0
7,47525.33818322699,39018.14212810328,10100.154158975312,5393.882685434221,8660.354221801335,0.033072085251291,0.0855040486859736,0.3256434529815845,0.4378956250755216,0.1013158805939355,378.0,6839.279642525022,7882.653579189015,0.0463170074001048,125.72840789213488,0.8209966224264317,0.18222604094709663,1.8725201766530868,14721.933221714036,0.46456396313749493,0
4,21635.41816069199,17013.582748627727,17194.88002213778,14067.925781954282,4111.39479427358,0.1435977019129181,0.2028795870861957,0.1974176359208208,0.7999645830172545,0.0036230229615225,477.0,3848.2963692074063,7508.7346400113565,-0.0275173273092257,45.35727077713205,0.7863764232455936,0.19003075252519552,1.2222754291321765,11357.031009218763,0.3388470425134576,0
8,48161.817974346464,30842.25629775043,15058.83936169635,12913.806858867916,16931.02639371199,0.07192371236782641,0.09687875260557295,0.23094882610758116,0.6228272438469769,-0.0006540543872152499,419.0,4124.129425440045,8579.800312798248,0.2389641490027275,114.94467296980064,0.6403881247626211,0.35154458668338373,1.1661038086035365,12703.929738238294,0.3246341494653099,0
10,5943.939737403458,4826.320133331379,9863.922368081974,4755.120092066808,1110.5620891940569,0.0312863129246574,0.0454855459349404,0.3091482427537329,0.7444679202964035,-0.0300827634826186,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,22.51492324774037,0.811973261263194,0.18683939243287032,2.074379232721887,13920.097636763323,0.40267541574870025,0
2,33221.45736082149,21295.66401077006,22383.92867265151,18318.145096955384,13507.821584316313,0.0810263778018899,-0.0151543399745985,0.3560797961202973,0.8241802935808201,0.0011241728413684,300.0,2421.602683927761,3111.3824648300274,0.1030501581702065,110.7381912027383,0.6410213669880817,0.40659930832072005,1.2219538907556688,5532.985148757789,0.43766657939998904,0
7,23006.30376547937,16519.03917750159,13061.347110543042,10043.051055012482,7514.920904060803,0.007594376554452,0.1509756146411896,0.1289300389080732,0.3226697808387571,-0.015003116342639,198.0,3798.461585526652,8028.35140919734,-0.0881980563203362,116.19345336100692,0.7180223014480132,0.3266461653582456,1.3005357673676397,11826.812994723992,0.32117372509577746,0
5,18967.766638545498,12328.947552303647,26721.99526382796,22940.421506307262,6412.090302504088,-0.0080111237622046,0.2305350230497472,0.3292110368164128,0.4270300670771793,0.1003868271028048,91.0,6354.242777772107,7128.214209113862,-0.0426884288412477,208.4369960279725,0.649994687685016,0.338051939624442,1.1648432552331696,13482.456986885969,0.4712970925071529,0
6,23060.590215447886,19422.22349979756,9488.967265754887,4245.840180455027,2936.4594779896765,0.0157992041168618,-0.0427664975213002,0.110444247591964,0.5041649893404185,-0.0794491019799569,307.0,5796.7215120939245,7588.658102105348,0.064062322868639,75.11592904054686,0.8422257764585294,0.12733670086304183,2.2348856439381932,13385.379614199272,0.433063661933408,0
3,8153.605839625243,5480.7579577084725,50585.7081476649,32687.24475298625,3059.63445848232,0.0629189896467138,-0.0411901101595856,0.3723712089687055,0.6050435859867762,0.0399384836415063,264.0,5605.281103146171,8314.816533617151,0.0912009917433241,30.884870604641073,0.6721882398426534,0.3752492478374387,1.5475672094707056,13920.097636763323,0.40267541574870025,0
10,19735.297368910444,14547.889861177457,10532.283148501332,4894.633726574848,4511.547816304686,0.1483606488133561,0.0388631319400111,0.3435230196306157,0.4293838576355095,0.112925665716266,415.0,8992.308774822919,19770.28307601804,0.1151383718695724,47.554933419061314,0.7371507806158091,0.22860298134710916,2.151802103458226,28762.59185084096,0.31263902854985587,0
7,26332.42334739365,24054.30460748032,20569.844073269927,16341.850324523622,2389.1833743117963,0.0083572444441273,-0.0320846347640425,0.2677562751954847,0.3073079012499248,0.0433245939819142,474.0,5979.494537860643,10932.226885325024,0.0801663354935377,55.553635753995046,0.9134861721665729,0.09073161792943278,1.2587218500221795,16911.721423185667,0.35357101670696056,0
7,46117.46568282913,30968.3732396421,29001.86990094508,8793.20785964543,12270.588546176135,0.1434200685939558,-0.0073163273942633,0.3526739402005009,0.5502331417396233,0.0769827308261772,85.0,7093.273187527653,13379.129680374332,0.2154442511021294,542.5584197979898,0.6715107341896396,0.2660724817483809,3.298212707337789,20472.402867901983,0.3464797578133325,0
2,16998.236644481913,13220.068712942308,12805.31684118878,8181.208055597825,3626.295366540438,0.036480579319249,0.1617754331794824,0.307377740576125,0.6026284225792602,0.0252313894609961,426.0,9957.455576822738,15781.99596965235,0.09555413828181,39.9019639541829,0.7777317723855727,0.21333362056220292,1.5652109999118045,25739.451546475088,0.3868557789136875,0
